#Output File:20260102_2225 
#(((Model(lorentzian, prefix='g_') + Model(lorentzian, prefix='d1_')) + Model(lorentzian, prefix='d2_')) + Model(gaussian, prefix='d3_'))
# Fit Method:leastsq# Model Parameters:
#pk_name    pk_type  pk_center  pk_sigma  pk_amplitude  pk_par4  pk_center_min  pk_center_max  pk_sigma_min  pk_sigma_max  pk_amplitude_min  pk_amplitude_max  pk_par4_min  pk_par4_max  pk_center_brute_step  pk_sigma_brute_step  pk_amplitude_brute_step  pk_gamma_brute_step
#      g Lorentzian     1580.0      35.0           0.5      NaN         1570.0         1605.0           NaN           NaN               0.0               NaN          NaN          NaN                   NaN                  NaN                      NaN                  NaN
#     d1 Lorentzian     1330.0      87.5           0.9      NaN         1300.0         1375.0           NaN           NaN               0.0               NaN          NaN          NaN                   NaN                  NaN                      NaN                  NaN
#     d2 Lorentzian     1610.0      35.0           0.7      NaN         1600.0         1650.0           NaN           NaN               0.0               NaN          NaN          NaN                   NaN                  NaN                      NaN                  NaN
#     d3   Gaussian     1500.0      63.7           0.4      NaN         1400.0         1550.0           NaN           NaN               0.0               NaN          NaN          NaN                   NaN                  NaN                      NaN                  NaN
#     d4 Lorentzian     1200.0     100.0           0.1      NaN         1100.0         1300.0           NaN           NaN               0.0               NaN          NaN          NaN                   NaN                  NaN                      NaN                  NaN
spc_id,spc_x,spc_y,bkr_c,bkr_s,g_amplitude,g_center,g_sigma,d1_amplitude,d1_center,d1_sigma,d2_amplitude,d2_center,d2_sigma,d3_amplitude,d3_center,d3_sigma,d4_amplitude,d4_center,d4_sigma,mse,noise,chisq,chisq_red,aic,bic,note,init_g_amplitude,init_g_center,init_g_sigma,init_d1_amplitude,init_d1_center,init_d1_sigma,init_d2_amplitude,init_d2_center,init_d2_sigma,init_d3_amplitude,init_d3_center,init_d3_sigma,init_d4_amplitude,init_d4_center,init_d4_sigma,placeholder
selected_43052_20160825_180008_22.0_20.0.txt,NaN,NaN,6043.1314,0.1023,195703.7997,1570.0000,37.2043,234871.2983,1300.0001,83.7196,98643.3658,1609.1226,27.2284,1073489.3670,1400.0000,137.8854,214731.7794,1153.7400,69.3768,1.3e+04,1.1e+02,3.4e+06,1.3e+04,2.6e+03,2.6e+03,,194040.2307,1580.0000,35.0000,903486.6192,1330.0000,87.5000,226943.7209,1610.0000,35.0000,195711.3624,1500.0000,63.7000,67915.7624,1200.0000,100.0000,
selected_4424_20160825_191905_44.0_24.0.txt,NaN,NaN,30.4124,0.0093,10022.8088,1570.0000,36.2781,29625.6006,1323.4438,64.8364,8936.0787,1607.4454,24.2644,25175.5192,1400.0000,122.9204,8065.4700,1184.6172,84.0329,2.0e+02,1.4e+01,5.3e+04,2.1e+02,1.5e+03,1.5e+03,,9519.8860,1580.0000,35.0000,53729.3538,1330.0000,87.5000,13553.6653,1610.0000,35.0000,6697.2904,1500.0000,63.7000,2573.3141,1200.0000,100.0000,
selected_44428_20160825_095858_32.0_32.0.txt,NaN,NaN,225.5845,-0.0439,10140.6800,1570.0000,69.2558,3567.1803,1307.5322,22.8032,2512.3695,1604.0449,14.6561,9369.3836,1400.0003,86.9293,815.7003,1100.0000,21.0533,2.9e+02,1.7e+01,7.8e+04,3.1e+02,1.6e+03,1.6e+03,,4061.3222,1580.0000,35.0000,15518.6012,1330.0000,87.5000,6474.7482,1610.0000,35.0000,3490.1071,1500.0000,63.7000,10.3723,1200.0000,100.0000,
selected_4494_20160825_191905_48.0_6.0.txt,NaN,NaN,23821.8023,-4.0107,14337.3874,1570.0000,14.3675,4411.4125,1300.0000,7.0199,40837.3112,1633.7880,40.3770,469051.8459,1435.5422,147.3107,4870.6918,1122.4301,5.4805,1.8e+04,1.3e+02,4.7e+06,1.9e+04,2.7e+03,2.7e+03,,59287.4606,1580.0000,35.0000,198885.6149,1330.0000,87.5000,68847.2975,1610.0000,35.0000,83685.0229,1500.0000,63.7000,10575.8587,1200.0000,100.0000,
selected_50840_20160825_152129_8.0_20.0.txt,NaN,NaN,2115.4123,-0.4016,123486.0431,1581.6815,25.7814,611248.0456,1322.7470,54.8000,50910.5000,1609.4165,14.9028,134582.4082,1465.3569,88.6197,95114.8773,1169.4567,66.5630,3.7e+03,5.8e+01,1.0e+06,4.0e+03,2.3e+03,2.3e+03,,115582.1493,1580.0000,35.0000,932168.8547,1330.0000,87.5000,153403.8763,1610.0000,35.0000,66655.8183,1500.0000,63.7000,30245.9200,1200.0000,100.0000,
selected_57832_20160825_103020_6.0_16.0.txt,NaN,NaN,951.5507,0.0911,0.0589,1570.0018,90.8408,1971.1489,1300.0594,70.4220,2248.2631,1650.0000,53.5690,46156.6031,1400.5366,130.9770,15638.0280,1222.8569,71.9770,4.8e+02,2.2e+01,1.3e+05,5.0e+02,1.7e+03,1.7e+03,,3662.6037,1580.0000,35.0000,35266.7634,1330.0000,87.5000,3450.0489,1610.0000,35.0000,7389.2979,1500.0000,63.7000,3432.5595,1200.0000,100.0000,
selected_63471_20160825_132338_0.0_23.0.txt,NaN,NaN,51.6479,0.0716,29356.9176,1570.0000,127.7658,28538.3958,1352.5608,83.4383,4274.2904,1618.6375,28.1846,9550.9776,1476.1091,12.2993,47125.1283,1100.0000,4657.0600,5.8e+02,2.4e+01,1.6e+05,6.1e+02,1.7e+03,1.8e+03,,5936.6303,1580.0000,35.0000,31516.9431,1330.0000,87.5000,9283.7819,1610.0000,35.0000,9683.0317,1500.0000,63.7000,1005.4092,1200.0000,100.0000,
selected_68027_20160825_160911_2.0_3.0.txt,NaN,NaN,12.6049,0.0187,2112.2578,1576.1696,28.3715,3820.7008,1315.1212,37.3492,1488.5443,1605.9586,23.3168,2859.4716,1428.9935,95.2783,0.0002,1100.1002,6718.8071,1.2e+02,1.1e+01,3.1e+04,1.2e+02,1.3e+03,1.4e+03,,1967.8821,1580.0000,35.0000,7984.9711,1330.0000,87.5000,2468.3862,1610.0000,35.0000,667.1967,1500.0000,63.7000,89.2779,1200.0000,100.0000,
selected_88054_20160825_234758_18.0_10.0.txt,NaN,NaN,1014.8581,0.3500,54792.1896,1583.7301,22.1528,264551.6353,1344.0777,57.0394,57640.4400,1608.1325,16.3863,59973.3193,1509.4179,76.5022,144234.2015,1236.9156,76.0738,3.4e+03,5.6e+01,9.2e+05,3.6e+03,2.2e+03,2.3e+03,,73396.1675,1580.0000,35.0000,409517.0920,1330.0000,87.5000,123580.1653,1610.0000,35.0000,38862.9168,1500.0000,63.7000,20631.9706,1200.0000,100.0000,
selected_8837_20160825_094326_34.0_37.0.txt,NaN,NaN,406.8371,-0.0910,51476.4211,1585.5661,23.2054,422118.7466,1326.4691,73.4700,36305.4673,1612.1471,17.7806,62639.0003,1535.3267,63.3061,24013.0515,1182.2132,58.5067,2.2e+03,4.4e+01,6.0e+05,2.3e+03,2.1e+03,2.2e+03,,67722.3143,1580.0000,35.0000,454618.9670,1330.0000,87.5000,97308.4505,1610.0000,35.0000,41129.5799,1500.0000,63.7000,17803.3151,1200.0000,100.0000,
selected_96065_20160825_063250_14.0_13.0.txt,NaN,NaN,329.2569,0.0687,4468.1374,1570.0000,28.1516,44277.0504,1311.4457,42.6724,5816.2809,1612.2823,24.7338,36328.4400,1400.0000,145.9049,6275.1043,1100.0000,95.7407,3.5e+02,1.9e+01,9.4e+04,3.7e+02,1.6e+03,1.7e+03,,6978.4567,1580.0000,35.0000,90176.2622,1330.0000,87.5000,10023.0585,1610.0000,35.0000,6520.1438,1500.0000,63.7000,2888.6986,1200.0000,100.0000,
selected_96919_20160825_001238_0.0_31.0.txt,NaN,NaN,70.7149,0.1761,22098.1143,1576.2268,8.5277,18047.1977,1332.9304,28.7084,4341.1057,1608.0948,18.0157,7861.6076,1502.2701,92.8117,13863.1568,1300.0000,75.8862,3.8e+02,1.9e+01,1.0e+05,4.0e+02,1.6e+03,1.7e+03,,34352.3381,1580.0000,35.0000,61526.2423,1330.0000,87.5000,10558.4157,1610.0000,35.0000,4112.4189,1500.0000,63.7000,772.9519,1200.0000,100.0000,
#0:01:18.209510
